season,holiday,weekday,workingday,weathersit,temp,year,months,hours,humidity,counts
fall,0,Sat,1,Mist + Cloudy,0.64,0,Sep,23,0.73,98
springer,0,Thu,1,Clear + Few clouds,0.26,0,Feb,10,0.41,69
winter,0,Thu,1,Clear + Few clouds,0.42,0,Oct,4,0.71,5
summer,0,Mon,0,Mist + Cloudy,0.26,0,Mar,12,0.44,163
summer,0,Thu,1,Clear + Few clouds,0.62,0,Apri,8,0.69,396
summer,0,Sun,0,Clear + Few clouds,0.36,1,Apri,7,0.71,64
fall,0,Tue,1,Clear + Few clouds,0.6,1,Sep,9,0.53,361
springer,0,Fri,1,"Light Snow, Light Rain + Thunderstorm",0.42,0,Dec,21,0.71,17
fall,0,Fri,1,Clear + Few clouds,0.82,0,July,19,0.59,322
fall,0,Sun,0,Clear + Few clouds,0.8,1,Sep,12,0.55,694
springer,0,Mon,0,Clear + Few clouds,0.28,1,Jan,11,0.28,255
fall,0,Fri,1,Mist + Cloudy,0.64,0,Sep,10,0.94,65
winter,0,Sat,1,Mist + Cloudy,0.3,0,Dec,22,0.49,106
fall,0,Sat,1,Clear + Few clouds,0.74,0,July,9,0.35,260
fall,0,Thu,1,Clear + Few clouds,0.72,1,July,21,0.45,397
fall,0,Thu,1,Clear + Few clouds,0.7,1,Sep,1,0.84,13
winter,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.3,1,Oct,18,0.87,143
winter,0,Tue,1,Mist + Cloudy,0.3,1,Nov,1,0.56,8
fall,0,Tue,1,Clear + Few clouds,0.6,0,Aug,3,0.69,6
summer,0,Wed,1,Mist + Cloudy,0.6,1,Jun,6,0.88,136
fall,0,Sat,1,Mist + Cloudy,0.54,0,Sep,15,0.45,203
fall,0,Fri,1,"Light Snow, Light Rain + Thunderstorm",0.64,0,Sep,16,0.94,156
winter,0,Wed,1,Clear + Few clouds,0.4,0,Nov,20,0.76,181
summer,0,Tue,1,Clear + Few clouds,0.46,0,May,0,0.82,53
fall,0,Thu,1,Clear + Few clouds,0.68,0,Jun,23,0.47,129
winter,0,Tue,1,Mist + Cloudy,0.44,0,Oct,9,0.82,195
winter,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.54,0,Oct,15,0.94,45
winter,0,Tue,1,Mist + Cloudy,0.48,0,Nov,10,0.77,107
winter,0,Fri,1,Clear + Few clouds,0.26,1,Dec,11,0.48,178
summer,0,Mon,0,Clear + Few clouds,0.64,1,Jun,19,0.53,390
winter,0,Sat,1,Clear + Few clouds,0.5,0,Dec,0,0.72,72
winter,0,Sat,1,Mist + Cloudy,0.32,1,Nov,8,0.57,711
fall,0,Wed,1,Clear + Few clouds,0.8,1,July,16,0.43,435
summer,0,Fri,1,Mist + Cloudy,0.66,1,May,20,0.69,398
summer,0,Mon,0,Clear + Few clouds,0.64,0,May,16,0.69,440
winter,0,Mon,0,Clear + Few clouds,0.3,0,Dec,13,0.49,228
springer,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.2,1,Dec,12,1.0,48
fall,0,Sat,1,Clear + Few clouds,0.76,1,Aug,18,0.62,640
summer,0,Fri,1,Clear + Few clouds,0.6,1,May,6,0.73,178
winter,0,Thu,1,Clear + Few clouds,0.48,1,Dec,15,0.33,285
summer,0,Fri,1,Mist + Cloudy,0.48,1,Apri,2,0.55,13
summer,0,Tue,1,Clear + Few clouds,0.56,0,Mar,20,0.64,122
fall,0,Thu,1,Clear + Few clouds,0.58,0,Aug,2,0.68,6
springer,0,Sat,1,Clear + Few clouds,0.4,1,Jan,21,0.43,154
summer,0,Fri,1,Clear + Few clouds,0.48,1,Apri,1,0.27,13
summer,0,Sun,0,Clear + Few clouds,0.58,1,Jun,22,0.46,228
springer,0,Wed,1,Mist + Cloudy,0.26,0,Jan,13,0.56,93
winter,0,Mon,0,Clear + Few clouds,0.36,1,Nov,20,0.66,129
fall,0,Fri,1,Clear + Few clouds,0.88,1,Jun,14,0.37,176
springer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.38,0,Dec,3,0.94,4
fall,0,Sat,1,Clear + Few clouds,0.7,0,Aug,9,0.65,218
fall,0,Sat,1,Clear + Few clouds,0.66,0,July,19,0.83,270
springer,0,Wed,1,Clear + Few clouds,0.7,1,Mar,17,0.37,676
springer,0,Sat,1,Clear + Few clouds,0.28,0,Dec,0,0.7,30
springer,0,Sun,0,Mist + Cloudy,0.32,0,Mar,9,0.93,63
springer,0,Sat,1,Clear + Few clouds,0.32,0,Dec,21,0.61,32
fall,0,Fri,1,Clear + Few clouds,0.84,0,July,12,0.41,171
winter,0,Sun,0,Clear + Few clouds,0.38,1,Dec,18,0.58,272
springer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.3,0,Mar,0,0.93,8
springer,0,Fri,1,Mist + Cloudy,0.26,1,Dec,14,0.56,119
springer,0,Fri,1,Clear + Few clouds,0.36,1,Feb,6,0.87,91
winter,0,Mon,0,Clear + Few clouds,0.24,1,Nov,22,0.6,62
fall,0,Fri,1,Clear + Few clouds,0.8,1,July,23,0.55,131
fall,0,Sun,0,Mist + Cloudy,0.62,0,Sep,23,0.88,139
summer,0,Tue,1,Clear + Few clouds,0.52,0,Apri,22,0.55,90
winter,0,Thu,1,Clear + Few clouds,0.56,1,Sep,5,0.73,36
fall,0,Fri,1,Mist + Cloudy,0.66,1,Aug,23,0.69,157
winter,0,Sun,0,Mist + Cloudy,0.52,1,Sep,3,0.59,29
springer,0,Sun,0,Mist + Cloudy,0.34,0,Jan,16,0.34,128
summer,1,Sat,0,Clear + Few clouds,0.36,0,Apri,6,0.81,47
springer,0,Sun,0,Clear + Few clouds,0.34,1,Feb,0,0.42,86
winter,0,Wed,1,Clear + Few clouds,0.66,1,Sep,17,0.39,967
winter,0,Sat,1,Clear + Few clouds,0.4,1,Oct,2,0.66,16
fall,0,Sun,0,Mist + Cloudy,0.66,0,Sep,9,0.69,201
fall,0,Fri,1,Clear + Few clouds,0.74,0,July,14,0.35,178
summer,0,Fri,1,Mist + Cloudy,0.72,0,Jun,3,0.84,2
summer,0,Thu,1,Clear + Few clouds,0.54,1,Mar,23,0.68,93
summer,0,Sun,0,Clear + Few clouds,0.44,0,Apri,23,0.67,125
springer,0,Wed,1,Mist + Cloudy,0.38,1,Feb,18,0.46,406
winter,0,Sat,1,Clear + Few clouds,0.38,1,Nov,10,0.46,204
winter,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.34,1,Dec,5,0.71,41
springer,0,Tue,1,Clear + Few clouds,0.36,0,Feb,20,0.46,70
fall,0,Sat,1,Clear + Few clouds,0.68,0,Aug,22,0.51,231
fall,0,Thu,1,Clear + Few clouds,0.74,0,July,21,0.48,245
springer,0,Sat,1,Clear + Few clouds,0.38,1,Feb,23,0.37,86
summer,0,Thu,1,Clear + Few clouds,0.66,1,Jun,4,0.83,7
winter,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.28,0,Oct,8,0.87,20
winter,0,Thu,1,Clear + Few clouds,0.6,0,Oct,11,0.46,170
fall,0,Thu,1,Clear + Few clouds,0.66,0,Jun,3,0.78,7
winter,0,Wed,1,Clear + Few clouds,0.44,1,Oct,2,0.88,7
springer,0,Sat,1,Mist + Cloudy,0.2,0,Jan,11,0.4,67
springer,0,Fri,1,Clear + Few clouds,0.14,0,Jan,8,0.5,202
winter,0,Fri,1,Clear + Few clouds,0.32,1,Dec,0,0.61,42
springer,0,Thu,1,Clear + Few clouds,0.32,0,Dec,6,0.57,43
fall,0,Wed,1,Clear + Few clouds,0.66,1,July,4,0.83,6
summer,0,Sat,1,Clear + Few clouds,0.7,1,May,20,0.65,350
winter,0,Tue,1,Clear + Few clouds,0.5,1,Oct,22,0.59,126
springer,0,Thu,1,Clear + Few clouds,0.36,1,Feb,11,0.53,138
fall,0,Thu,1,Clear + Few clouds,0.7,1,Jun,10,0.37,172
winter,0,Sat,1,Clear + Few clouds,0.6,0,Oct,16,0.43,344
fall,0,Sun,0,Mist + Cloudy,0.64,0,July,1,0.89,53
winter,1,Sat,0,Clear + Few clouds,0.3,0,Nov,21,0.45,83
springer,0,Wed,1,Mist + Cloudy,0.16,0,Jan,5,0.55,6
winter,0,Tue,1,Mist + Cloudy,0.4,1,Dec,18,0.94,507
summer,0,Fri,1,Clear + Few clouds,0.5,1,Mar,5,0.45,32
winter,0,Sun,0,"Light Snow, Light Rain + Thunderstorm",0.26,0,Oct,10,0.93,12
winter,0,Fri,1,Clear + Few clouds,0.42,1,Oct,23,0.58,186
springer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.36,1,Mar,21,0.87,101
fall,0,Tue,1,Mist + Cloudy,0.76,1,July,12,0.58,278
fall,0,Fri,1,Clear + Few clouds,0.86,1,Jun,13,0.26,236
summer,0,Sat,1,Mist + Cloudy,0.5,0,May,9,0.88,233
winter,0,Tue,1,Mist + Cloudy,0.38,1,Dec,10,0.87,135
springer,0,Sun,0,Clear + Few clouds,0.3,1,Mar,0,0.36,77
springer,0,Sun,0,Clear + Few clouds,0.22,0,Jan,15,0.69,120
winter,0,Mon,0,Clear + Few clouds,0.56,0,Oct,11,0.35,377
summer,0,Tue,1,Clear + Few clouds,0.56,0,Apri,19,0.46,286
summer,0,Tue,1,Clear + Few clouds,0.58,0,Apri,23,0.78,62
winter,0,Wed,1,Clear + Few clouds,0.46,1,Oct,1,0.77,17
summer,0,Fri,1,Mist + Cloudy,0.62,1,Jun,3,0.53,5
winter,0,Sun,0,Clear + Few clouds,0.5,1,Oct,9,0.77,328
winter,0,Wed,1,Clear + Few clouds,0.46,1,Oct,21,0.63,195
springer,0,Tue,1,Clear + Few clouds,0.64,1,Mar,17,0.53,721
springer,0,Thu,1,Mist + Cloudy,0.28,1,Feb,6,0.75,104
fall,0,Fri,1,Clear + Few clouds,0.6,1,Sep,9,0.64,338
summer,0,Sun,0,Clear + Few clouds,0.52,1,May,8,0.48,178
fall,0,Thu,1,Clear + Few clouds,0.64,1,Aug,6,0.78,185
summer,0,Thu,1,Clear + Few clouds,0.58,1,May,8,0.83,719
winter,0,Mon,0,Clear + Few clouds,0.46,1,Oct,9,0.55,269
fall,0,Thu,1,Clear + Few clouds,0.72,0,Jun,9,0.45,221
fall,0,Fri,1,Clear + Few clouds,0.64,1,Aug,2,0.69,15
springer,0,Tue,1,Clear + Few clouds,0.32,1,Feb,13,0.22,140
summer,0,Fri,1,Mist + Cloudy,0.54,1,Mar,12,0.88,272
summer,0,Thu,1,Clear + Few clouds,0.58,0,Jun,8,0.53,498
springer,0,Fri,1,Clear + Few clouds,0.4,1,Feb,14,0.76,141
summer,0,Tue,1,Clear + Few clouds,0.38,1,Apri,9,0.54,317
summer,0,Tue,1,Mist + Cloudy,0.46,0,May,7,0.82,209
winter,0,Fri,1,Mist + Cloudy,0.7,1,Oct,11,0.7,214
winter,0,Thu,1,Clear + Few clouds,0.42,1,Dec,16,0.5,334
fall,0,Fri,1,Clear + Few clouds,0.8,0,Aug,15,0.29,178
springer,0,Wed,1,Mist + Cloudy,0.3,0,Dec,7,0.65,80
winter,1,Sat,0,Clear + Few clouds,0.32,0,Nov,1,0.57,19
summer,0,Mon,0,Clear + Few clouds,0.68,1,Jun,14,0.36,678
winter,0,Sat,1,Clear + Few clouds,0.42,1,Nov,11,0.41,221
winter,0,Wed,1,Clear + Few clouds,0.2,1,Nov,7,0.69,387
summer,0,Fri,1,Mist + Cloudy,0.42,1,Apri,2,0.77,6
winter,0,Wed,1,Mist + Cloudy,0.44,1,Dec,8,0.88,721
springer,0,Sat,1,Mist + Cloudy,0.26,1,Feb,8,1.0,520
springer,0,Fri,1,Clear + Few clouds,0.42,0,Mar,23,0.62,50
winter,0,Thu,1,Clear + Few clouds,0.44,0,Nov,20,0.77,219
summer,0,Tue,1,Clear + Few clouds,0.44,1,Apri,3,0.3,3
fall,0,Sat,1,Clear + Few clouds,0.88,1,Aug,17,0.32,617
fall,0,Sat,1,Clear + Few clouds,0.6,0,July,5,0.64,30
winter,0,Sun,0,Clear + Few clouds,0.56,1,Oct,1,0.83,141
summer,0,Tue,1,Clear + Few clouds,0.46,0,Apri,1,0.47,19
summer,0,Fri,1,Clear + Few clouds,0.46,1,Mar,7,0.51,367
springer,0,Tue,1,Clear + Few clouds,0.16,1,Dec,7,0.64,85
summer,0,Thu,1,Clear + Few clouds,0.92,0,Jun,15,0.4,128
winter,0,Sun,0,Clear + Few clouds,0.54,1,Sep,0,0.6,149
winter,0,Wed,1,Mist + Cloudy,0.56,0,Oct,22,0.83,147
springer,0,Mon,0,Mist + Cloudy,0.34,0,Mar,21,0.53,49
springer,0,Wed,1,Mist + Cloudy,0.22,0,Feb,20,0.87,74
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.46,1,Apri,11,0.47,119
winter,0,Tue,1,Clear + Few clouds,0.42,1,Dec,22,0.82,144
fall,0,Wed,1,Clear + Few clouds,0.72,0,Aug,3,0.62,3
winter,0,Sun,0,Clear + Few clouds,0.28,1,Nov,5,0.87,10
fall,0,Sun,0,Mist + Cloudy,0.7,0,Aug,22,0.74,223
fall,0,Sat,1,Clear + Few clouds,0.68,1,Sep,12,0.57,389
springer,0,Wed,1,Clear + Few clouds,0.14,0,Jan,4,0.63,2
fall,0,Tue,1,Mist + Cloudy,0.62,1,Aug,7,0.78,442
winter,0,Tue,1,Mist + Cloudy,0.52,0,Nov,11,0.68,118
summer,0,Sat,1,Clear + Few clouds,0.66,1,Jun,21,0.5,333
fall,0,Tue,1,Clear + Few clouds,0.8,1,Aug,17,0.36,818
fall,0,Tue,1,Mist + Cloudy,0.72,1,July,4,0.54,12
winter,0,Fri,1,Clear + Few clouds,0.32,1,Dec,2,0.66,8
fall,0,Sat,1,Mist + Cloudy,0.76,0,Aug,11,0.52,147
winter,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.54,0,Oct,10,0.88,125
springer,0,Wed,1,Clear + Few clouds,0.4,1,Jan,20,0.58,238
fall,0,Fri,1,Mist + Cloudy,0.72,1,Sep,12,0.79,137
summer,0,Sat,1,Clear + Few clouds,0.4,1,Mar,20,0.62,209
springer,0,Sun,0,Clear + Few clouds,0.44,0,Feb,15,0.16,171
springer,0,Fri,1,Mist + Cloudy,0.34,0,Feb,20,0.93,89
springer,0,Sat,1,Mist + Cloudy,0.24,1,Dec,9,0.6,191
summer,0,Sat,1,Clear + Few clouds,0.62,1,May,15,0.25,439
summer,0,Wed,1,Mist + Cloudy,0.42,0,Apri,19,0.82,130
winter,0,Mon,0,Clear + Few clouds,0.4,1,Nov,14,0.4,509
summer,0,Wed,1,Mist + Cloudy,0.52,1,May,4,0.72,8
fall,0,Fri,1,Clear + Few clouds,0.74,1,July,19,0.48,629
winter,0,Sat,1,Clear + Few clouds,0.64,0,Oct,16,0.44,419
summer,1,Tue,0,Clear + Few clouds,0.8,1,May,13,0.63,556
winter,0,Sun,0,Clear + Few clouds,0.46,0,Oct,2,0.59,56
springer,0,Sat,1,Mist + Cloudy,0.3,1,Feb,0,0.87,34
summer,0,Fri,1,Clear + Few clouds,0.6,1,May,7,0.83,415
summer,0,Thu,1,Clear + Few clouds,0.64,1,May,22,0.73,286
fall,0,Wed,1,Clear + Few clouds,0.8,0,July,12,0.43,201
fall,0,Fri,1,Clear + Few clouds,0.64,1,Aug,7,0.69,464
springer,0,Wed,1,Clear + Few clouds,0.2,0,Mar,6,0.59,46
springer,0,Tue,1,Mist + Cloudy,0.2,1,Dec,10,0.69,120
winter,0,Fri,1,Clear + Few clouds,0.34,1,Nov,22,0.42,161
winter,0,Fri,1,Mist + Cloudy,0.36,0,Nov,20,0.62,168
springer,0,Sun,0,Clear + Few clouds,0.42,0,Dec,11,0.71,217
winter,0,Mon,0,Clear + Few clouds,0.64,0,Oct,18,0.5,414
springer,0,Sat,1,Clear + Few clouds,0.66,0,Feb,14,0.36,191
summer,0,Mon,0,Mist + Cloudy,0.36,1,Apri,8,0.76,125
springer,0,Mon,0,Mist + Cloudy,0.16,1,Jan,14,0.8,182
springer,0,Tue,1,Mist + Cloudy,0.2,1,Jan,5,0.64,21
springer,0,Thu,1,Clear + Few clouds,0.42,1,Feb,17,0.38,487
winter,0,Mon,0,Clear + Few clouds,0.36,0,Nov,22,0.87,45
winter,0,Sun,0,Clear + Few clouds,0.24,0,Nov,5,0.56,2
springer,0,Mon,0,Clear + Few clouds,0.4,0,Feb,19,0.35,61
summer,0,Mon,0,Mist + Cloudy,0.4,1,Mar,5,1.0,6
summer,0,Wed,1,Clear + Few clouds,0.7,0,May,18,0.48,544
summer,0,Tue,1,Mist + Cloudy,0.56,1,May,12,0.68,263
springer,0,Tue,1,"Light Snow, Light Rain + Thunderstorm",0.22,1,Jan,17,0.87,152
fall,0,Sun,0,Clear + Few clouds,0.58,1,Sep,1,0.83,124
springer,0,Sun,0,Mist + Cloudy,0.22,0,Jan,13,0.55,65
fall,0,Sat,1,Clear + Few clouds,0.7,1,Jun,5,0.61,45
springer,0,Sat,1,Mist + Cloudy,0.32,0,Feb,5,0.93,6
summer,0,Wed,1,Mist + Cloudy,0.54,0,May,9,0.88,207
springer,0,Sun,0,Mist + Cloudy,0.04,0,Jan,3,0.41,7
springer,0,Sat,1,Mist + Cloudy,0.28,1,Feb,7,0.93,226
winter,0,Mon,0,Clear + Few clouds,0.48,1,Sep,3,0.55,54
fall,0,Tue,1,Clear + Few clouds,0.7,1,Jun,9,0.65,268
fall,0,Wed,1,Clear + Few clouds,0.8,1,Sep,14,0.55,274
springer,0,Mon,0,Clear + Few clouds,0.1,1,Feb,5,0.49,3
summer,0,Thu,1,Clear + Few clouds,0.62,0,May,14,0.53,177
fall,0,Tue,1,Clear + Few clouds,0.9,0,Aug,16,0.27,231
winter,0,Wed,1,"Light Snow, Light Rain + Thunderstorm",0.36,1,Nov,2,0.87,11
winter,0,Tue,1,Mist + Cloudy,0.38,0,Oct,7,0.94,285
summer,0,Sun,0,Clear + Few clouds,0.54,0,May,7,0.73,43
winter,0,Thu,1,Clear + Few clouds,0.42,0,Nov,18,0.71,479
summer,0,Wed,1,Mist + Cloudy,0.72,0,Jun,9,0.58,217
winter,1,Tue,0,Mist + Cloudy,0.7,0,Oct,16,0.45,402
winter,0,Mon,0,Clear + Few clouds,0.42,0,Oct,5,0.54,7
summer,0,Mon,0,Clear + Few clouds,0.46,1,Jun,6,0.82,22
springer,0,Sun,0,Clear + Few clouds,0.22,1,Dec,22,0.51,39
springer,0,Tue,1,"Light Snow, Light Rain + Thunderstorm",0.34,0,Feb,1,0.87,8
fall,0,Sat,1,Clear + Few clouds,0.8,1,July,23,0.63,164
summer,0,Fri,1,Mist + Cloudy,0.5,0,May,7,1.0,257
springer,0,Fri,1,Clear + Few clouds,0.38,0,Feb,10,0.54,88
fall,0,Mon,0,Clear + Few clouds,0.86,0,July,13,0.47,252
winter,0,Sun,0,Clear + Few clouds,0.44,1,Oct,2,0.77,78
summer,0,Mon,0,Mist + Cloudy,0.36,1,Apri,2,0.76,81
fall,0,Sun,0,Clear + Few clouds,0.62,1,Sep,22,0.57,239
springer,1,Tue,0,Clear + Few clouds,0.28,1,Feb,12,0.45,281
fall,0,Sat,1,Mist + Cloudy,0.6,0,Sep,3,0.83,8
summer,0,Sat,1,Mist + Cloudy,0.66,1,Mar,12,0.61,471
fall,0,Fri,1,Clear + Few clouds,0.64,1,July,4,0.73,5
winter,0,Sun,0,Mist + Cloudy,0.3,1,Dec,21,0.87,158
fall,0,Thu,1,Mist + Cloudy,0.74,1,Aug,11,0.58,235
fall,0,Sun,0,Clear + Few clouds,0.6,0,July,6,0.78,37
summer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.5,0,May,23,0.88,119
summer,0,Mon,0,Clear + Few clouds,0.62,1,May,5,0.83,7
winter,0,Thu,1,Mist + Cloudy,0.34,1,Dec,16,0.46,329
winter,0,Wed,1,Clear + Few clouds,0.56,0,Oct,19,0.6,317
springer,0,Mon,0,Clear + Few clouds,0.28,0,Feb,9,0.87,59
winter,0,Sun,0,Clear + Few clouds,0.28,0,Nov,4,0.56,8
winter,0,Tue,1,Clear + Few clouds,0.58,1,Oct,11,0.46,272
winter,0,Sun,0,Mist + Cloudy,0.6,0,Sep,10,0.88,293
winter,0,Thu,1,Mist + Cloudy,0.52,1,Oct,12,0.48,332
fall,0,Tue,1,Mist + Cloudy,0.62,1,Sep,19,0.73,486
fall,0,Sun,0,Clear + Few clouds,0.66,1,July,22,0.78,276
springer,0,Thu,1,Clear + Few clouds,0.42,1,Feb,13,0.54,190
fall,0,Mon,0,Clear + Few clouds,0.7,0,Aug,21,0.79,138
fall,0,Sun,0,Mist + Cloudy,0.7,0,Aug,9,0.74,208
springer,0,Fri,1,Mist + Cloudy,0.3,1,Feb,23,0.52,84
springer,0,Wed,1,Clear + Few clouds,0.3,1,Feb,6,0.45,101
springer,0,Mon,0,Clear + Few clouds,0.4,0,Mar,15,0.32,308
summer,0,Sun,0,Clear + Few clouds,0.68,1,May,10,0.79,437
springer,0,Mon,0,Clear + Few clouds,0.16,1,Feb,18,0.4,96
fall,0,Wed,1,Clear + Few clouds,0.8,0,Aug,17,0.55,532
winter,0,Thu,1,Mist + Cloudy,0.34,0,Dec,11,0.55,115
fall,0,Thu,1,Mist + Cloudy,0.76,0,Aug,5,0.55,24
winter,0,Sat,1,Clear + Few clouds,0.52,0,Sep,23,0.55,132
springer,0,Sun,0,Clear + Few clouds,0.46,0,Dec,15,0.47,253
winter,0,Sat,1,Clear + Few clouds,0.26,0,Dec,9,0.81,264
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.38,0,Apri,5,0.94,5
winter,0,Sat,1,Mist + Cloudy,0.38,0,Oct,13,0.42,228
summer,0,Tue,1,Clear + Few clouds,0.56,0,Jun,4,0.94,8
fall,0,Sun,0,Clear + Few clouds,0.7,1,Sep,3,0.7,35
winter,0,Thu,1,Clear + Few clouds,0.52,0,Oct,11,0.59,155
springer,0,Tue,1,Clear + Few clouds,0.2,1,Dec,3,0.75,3
summer,0,Wed,1,Mist + Cloudy,0.32,1,Apri,0,0.76,13
springer,0,Sun,0,Clear + Few clouds,0.34,0,Feb,18,0.46,137
winter,0,Tue,1,"Light Snow, Light Rain + Thunderstorm",0.46,1,Dec,11,0.94,134
fall,0,Sun,0,Clear + Few clouds,0.64,0,July,3,0.89,30
summer,0,Fri,1,Clear + Few clouds,0.62,1,May,21,0.78,299
summer,0,Mon,0,Clear + Few clouds,0.4,0,Apri,22,0.43,36
winter,0,Sun,0,Clear + Few clouds,0.52,0,Oct,9,0.48,207
summer,0,Mon,0,Mist + Cloudy,0.36,1,Apri,7,0.71,84
summer,1,Tue,0,Clear + Few clouds,0.76,1,May,21,0.66,247
summer,0,Sat,1,"Light Snow, Light Rain + Thunderstorm",0.62,1,Jun,6,0.88,141
springer,0,Wed,1,Clear + Few clouds,0.24,1,Feb,10,0.7,85
fall,0,Sun,0,Clear + Few clouds,0.66,1,Sep,10,0.65,474
springer,0,Mon,0,Clear + Few clouds,0.24,1,Dec,11,0.52,152
winter,0,Thu,1,Mist + Cloudy,0.52,1,Oct,9,0.77,373
winter,0,Mon,0,Clear + Few clouds,0.22,1,Nov,2,0.44,28
fall,0,Fri,1,Clear + Few clouds,0.7,1,Aug,20,0.54,478
winter,1,Tue,0,"Light Snow, Light Rain + Thunderstorm",0.4,1,Oct,20,0.71,227
fall,0,Sat,1,Mist + Cloudy,0.68,1,July,8,0.83,691
winter,0,Thu,1,Mist + Cloudy,0.58,0,Oct,21,0.94,85
springer,0,Wed,1,Clear + Few clouds,0.34,1,Feb,21,0.61,154
winter,0,Mon,0,"Light Snow, Light Rain + Thunderstorm",0.42,1,Oct,23,0.94,14
summer,0,Thu,1,Clear + Few clouds,0.38,1,Mar,8,0.46,658
summer,0,Mon,0,Clear + Few clouds,0.56,1,May,0,0.64,98
springer,0,Thu,1,Clear + Few clouds,0.32,0,Dec,15,0.36,117
winter,0,Mon,0,Clear + Few clouds,0.42,0,Oct,14,0.38,300
springer,0,Sun,0,Clear + Few clouds,0.28,0,Feb,18,0.38,64
fall,0,Wed,1,Clear + Few clouds,0.6,0,Sep,2,0.78,2
fall,0,Sat,1,Clear + Few clouds,0.82,1,July,18,0.46,622
fall,0,Fri,1,Clear + Few clouds,0.6,1,Aug,6,0.78,165
fall,0,Thu,1,Clear + Few clouds,0.74,0,July,8,0.42,433
springer,0,Sun,0,Clear + Few clouds,0.32,1,Dec,13,0.36,158
springer,0,Sat,1,Mist + Cloudy,0.2,0,Jan,2,0.69,1
fall,1,Thu,0,Clear + Few clouds,0.68,1,July,1,0.74,123
summer,0,Fri,1,Clear + Few clouds,0.72,1,Jun,16,0.51,438
summer,0,Wed,1,Mist + Cloudy,0.58,1,May,3,0.83,5
fall,0,Mon,0,Clear + Few clouds,0.74,0,Jun,16,0.42,455
springer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.34,1,Jan,23,0.87,9
fall,0,Fri,1,Clear + Few clouds,0.68,1,Aug,8,0.61,682
winter,0,Sat,1,Clear + Few clouds,0.5,0,Oct,15,0.45,235
winter,0,Thu,1,Clear + Few clouds,0.44,0,Oct,4,0.88,5
fall,0,Fri,1,Clear + Few clouds,0.72,0,Aug,9,0.39,197
summer,0,Wed,1,Clear + Few clouds,0.4,1,Apri,9,0.47,308
springer,0,Tue,1,Clear + Few clouds,0.42,1,Feb,23,0.5,56
fall,0,Sat,1,Mist + Cloudy,0.78,0,July,13,0.66,229
winter,0,Sat,1,Clear + Few clouds,0.46,1,Oct,17,0.38,837
fall,0,Fri,1,Clear + Few clouds,0.46,1,Sep,7,0.82,534
springer,0,Wed,1,Mist + Cloudy,0.22,0,Jan,22,0.93,33
winter,0,Wed,1,Clear + Few clouds,0.32,0,Dec,20,0.49,161
springer,0,Wed,1,Mist + Cloudy,0.32,1,Jan,2,0.93,8
winter,0,Sun,0,Clear + Few clouds,0.44,1,Oct,12,0.35,573
fall,0,Mon,0,Clear + Few clouds,0.8,1,July,7,0.66,52
summer,0,Fri,1,Clear + Few clouds,0.56,1,Mar,22,0.83,220
summer,0,Thu,1,Mist + Cloudy,0.54,1,Mar,12,0.39,268
winter,0,Mon,0,Clear + Few clouds,0.3,1,Nov,8,0.56,149
summer,0,Fri,1,Clear + Few clouds,0.52,1,Mar,1,0.83,30
springer,0,Sun,0,Mist + Cloudy,0.2,1,Jan,13,0.8,76
winter,0,Thu,1,Mist + Cloudy,0.36,0,Dec,18,0.62,390
summer,0,Tue,1,Clear + Few clouds,0.5,1,Apri,10,0.27,178
fall,0,Tue,1,Clear + Few clouds,0.8,1,Aug,16,0.36,464
summer,0,Thu,1,Clear + Few clouds,0.6,1,May,0,0.78,47
summer,0,Wed,1,Clear + Few clouds,0.6,1,Apri,11,0.33,239
summer,0,Wed,1,Clear + Few clouds,0.74,1,May,17,0.48,681
fall,0,Fri,1,Clear + Few clouds,0.64,0,July,5,0.89,32
fall,0,Fri,1,Clear + Few clouds,0.78,0,Aug,18,0.29,571
springer,0,Sun,0,Clear + Few clouds,0.36,0,Jan,11,0.81,56
fall,0,Sat,1,Clear + Few clouds,0.76,0,July,6,0.75,96
springer,1,Tue,0,"Light Snow, Light Rain + Thunderstorm",0.24,0,Feb,20,0.81,29
fall,0,Fri,1,Clear + Few clouds,0.64,1,Sep,17,0.5,976
springer,0,Sun,0,Clear + Few clouds,0.44,1,Mar,13,0.51,339
summer,0,Tue,1,Clear + Few clouds,0.48,1,Mar,16,0.25,305
fall,0,Thu,1,Clear + Few clouds,0.82,1,Aug,14,0.46,263
summer,0,Thu,1,"Light Snow, Light Rain + Thunderstorm",0.36,0,May,5,0.87,9
winter,0,Mon,0,Clear + Few clouds,0.32,0,Oct,5,0.87,7
